Crypto,Date,Time - 24 Hour Format,Time - 12 Hour Format,volume,open,Close Minus Open,Adj Close Minus Open,Close Minus Adj Close,High Minus Open,High Minus Close,High Minus Adj Close,High Minus Low,close,adj_close,high,low,Trade Impact
WHITE-USD,07-09-2024,00:00:00,12:00 AM,3963.0,3866.4270020000004,-34.89379883,-34.89379883,0.0,10.60839844,45.50219727,45.50219727,155.31762700000002,3831.533203,3831.533203,3877.0354,3721.717773,Negative Impact
XRPH-USD,21-11-2023,00:00:00,12:00 AM,224646.0,0.019835999,0.000820002,0.000820002,0.0,0.0013700020000000002,0.00055,0.00055,0.001437001,0.020656001,0.020656001,0.021206001000000002,0.019769,Positive Impact
KSP-USD,25-06-2021,00:00:00,12:00 AM,15527515.0,21.65362358,-6.225028038,-6.225028038,0.0,0.0,6.225028038,6.225028038,7.070730209,15.42859554,15.42859554,21.65362358,14.58289337,Negative Impact
KAR-USD,25-03-2023,00:00:00,12:00 AM,537679.0,0.15290500199999998,-0.005434006,-0.005434006,0.0,0.000931993,0.006365999999999999,0.006365999999999999,0.012765988999999998,0.147470996,0.147470996,0.153836995,0.141071007,Negative Impact
UOS-USD,26-05-2023,00:00:00,12:00 AM,1345804.0,0.19883799600000002,-0.0016489920000000002,-0.0016489920000000002,0.0,0.000171006,0.001819998,0.001819998,0.006163999,0.197189003,0.197189003,0.19900900100000002,0.192845002,Negative Impact
BAL-USD,29-04-2021,00:00:00,12:00 AM,125525016.0,58.75225067,0.137786865,0.137786865,0.0,3.436595917,3.2988090519999997,3.2988090519999997,5.4728508,58.89003754,58.89003754,62.18884659,56.71599579,Positive Impact
SWFTC-USD,02-03-2024,00:00:00,12:00 AM,4379181.0,0.002913,-2e-05,-2e-05,0.0,0.00013700000000000002,0.000157,0.000157,0.000172,0.002893,0.002893,0.00305,0.002878,Negative Impact
MNGO-USD,04-03-2025,00:00:00,12:00 AM,9758.0,0.017583,-0.000120999,-0.000120999,0.0,0.000248,0.000368999,0.000368999,0.0007699989999999999,0.017462000000000002,0.017462000000000002,0.017831,0.017061001,Negative Impact
ALICE-USD,09-04-2024,00:00:00,12:00 AM,10924274.0,1.916072965,-0.071159005,-0.071159005,0.0,0.01414001,0.085299015,0.085299015,0.09287893800000001,1.84491396,1.84491396,1.930212975,1.837334037,Negative Impact
NEXA-USD,24-04-2023,00:00:00,12:00 AM,544636.0,1.6e-05,0.0,0.0,0.0,1e-06,1e-06,1e-06,1e-06,1.6e-05,1.6e-05,1.7e-05,1.6e-05,No Impact
ACS23195-USD,31-01-2025,00:00:00,12:00 AM,8379140.0,0.0038060000000000004,-0.000563,-0.000563,0.0,0.000127,0.0006900000000000001,0.0006900000000000001,0.000692,0.003243,0.003243,0.003933,0.0032409999999999995,Negative Impact
TIME-USD,21-07-2021,00:00:00,12:00 AM,92274.0,15.00463104,0.683285713,0.683285713,0.0,1.524637222,0.8413515090000001,0.8413515090000001,1.727490425,15.68791676,15.68791676,16.52926826,14.80177784,Positive Impact
DEL-USD,26-11-2024,00:00:00,12:00 AM,4626.0,0.0013800000000000002,-9.4e-05,-9.4e-05,0.0,8.499999999999999e-05,0.00017900000000000001,0.00017900000000000001,0.000251,0.001286,0.001286,0.001465,0.001214,Negative Impact
SRK-USD,29-12-2022,00:00:00,12:00 AM,63823.0,0.000175,-4e-06,-4e-06,0.0,1e-06,5e-06,5e-06,6e-06,0.000171,0.000171,0.000176,0.00016999999999999999,Negative Impact
SETH2-USD,16-02-2025,00:00:00,12:00 AM,1486.0,2731.368408,-43.03735352,-43.03735352,0.0,0.0,43.03735352,43.03735352,48.00561523,2688.331055,2688.331055,2731.368408,2683.362793,Negative Impact
WSTETH-USD,01-09-2022,00:00:00,12:00 AM,679412.0,1637.7460939999999,31.05944824,31.05944824,0.0,36.36853027,5.309082031,5.309082031,68.85266113,1668.805542,1668.805542,1674.114624,1605.2619630000002,Positive Impact
FER-USD,22-01-2025,00:00:00,12:00 AM,6785.0,0.0033759999999999997,5.6000000000000006e-05,5.6000000000000006e-05,0.0,0.000215,0.00015900000000000002,0.00015900000000000002,0.000215,0.003432,0.003432,0.0035909999999999996,0.0033759999999999997,Negative Impact
REF-USD,10-10-2023,00:00:00,12:00 AM,119961.0,0.049284998,-0.00041799999999999997,-0.00041799999999999997,0.0,0.000331003,0.000749003,0.000749003,0.0008710030000000001,0.048866997999999995,0.048866997999999995,0.049616002,0.048744999000000004,Negative Impact
ACT11706-USD,15-03-2024,00:00:00,12:00 AM,554170.0,0.040371001000000004,0.0035159999999999996,0.0035159999999999996,0.0,0.005256001,0.0017400010000000001,0.0017400010000000001,0.007291,0.043887000999999995,0.043887000999999995,0.045627002,0.038336001,Positive Impact
XNO-USD,05-05-2019,00:00:00,12:00 AM,3317946.0,1.450929046,-0.029074073,-0.029074073,0.0,0.015767932,0.044842005,0.044842005,0.065735936,1.421854973,1.421854973,1.466696978,1.400961041,Negative Impact
WIKEN-USD,02-05-2022,00:00:00,12:00 AM,618480.0,0.014311,-9.499999999999999e-05,-9.499999999999999e-05,0.0,0.001891001,0.0019860010000000003,0.0019860010000000003,0.002183001,0.014216,0.014216,0.016202001,0.014019,Negative Impact
HOGE-USD,03-02-2024,00:00:00,12:00 AM,34156.0,2e-05,-1e-06,-1e-06,0.0,1e-06,2e-06,2e-06,2e-06,1.9e-05,1.9e-05,2.1e-05,1.9e-05,Negative Impact
BXX-USD,14-11-2023,00:00:00,12:00 AM,27022.0,0.011148,0.000795,0.000795,0.0,0.000816,2.1e-05,2.1e-05,0.0008640000000000001,0.011943,0.011943,0.011964,0.0111,Positive Impact
MPL-USD,24-11-2021,00:00:00,12:00 AM,2383573.0,26.6856575,0.42438697799999997,0.42438697799999997,0.0,1.835538864,1.4111518859999999,1.4111518859999999,1.9113101959999999,27.11004448,27.11004448,28.52119637,26.60988617,Positive Impact
WLUNC-USD,21-01-2023,00:00:00,12:00 AM,126168.0,0.000174,3e-06,3e-06,0.0,1.1e-05,8e-06,8e-06,1.3000000000000001e-05,0.000177,0.000177,0.000185,0.000172,Negative Impact
COMBO-USD,22-03-2022,00:00:00,12:00 AM,217485.0,0.12881100199999998,0.001295,0.001295,0.0,0.003563002,0.002268001,0.002268001,0.004006997,0.130106002,0.130106002,0.13237400400000002,0.128367007,Positive Impact
ALPINE-USD,06-01-2024,00:00:00,12:00 AM,4580882.0,1.96082902,-0.027191997000000002,-0.027191997000000002,0.0,0.06446194599999999,0.091653943,0.091653943,0.109329939,1.9336370230000002,1.9336370230000002,2.025290966,1.9159610269999998,Negative Impact
VIDT22710-USD,13-04-2023,00:00:00,12:00 AM,5137491.0,0.037875999,0.0017869989999999998,0.0017869989999999998,0.0,0.002754003,0.000967003,0.000967003,0.003158003,0.039662998,0.039662998,0.040630002,0.037471998,Positive Impact
HEGIC-USD,19-12-2024,00:00:00,12:00 AM,93127.0,0.020083998999999998,-0.0009279999999999999,-0.0009279999999999999,0.0,0.0,0.0009279999999999999,0.0009279999999999999,0.001034999,0.019156,0.019156,0.020083998999999998,0.019049,Negative Impact
TIME-USD,21-07-2024,00:00:00,12:00 AM,444688.0,22.31339073,-0.067516327,-0.067516327,0.0,0.08126258900000001,0.148778915,0.148778915,0.70284462,22.245874399999998,22.245874399999998,22.39465332,21.6918087,Negative Impact
LEASH-USD,27-02-2024,00:00:00,12:00 AM,2329164.0,312.3605957,1.1711120609999999,1.1711120609999999,0.0,5.914489746,4.7433776860000005,4.7433776860000005,16.67623901,313.53170780000005,313.53170780000005,318.27508539999997,301.59884639999996,Positive Impact
LOCK23396-USD,22-09-2024,00:00:00,12:00 AM,234432.0,0.344029993,0.004418999,0.004418999,0.0,0.004871011,0.00045201199999999995,0.00045201199999999995,0.011086017,0.348448992,0.348448992,0.34890100399999996,0.337814987,Positive Impact
GODS-USD,22-01-2023,00:00:00,12:00 AM,2235017.0,0.246324003,0.008448005,0.008448005,0.0,0.012804002,0.004355997,0.004355997,0.015983999,0.25477200699999997,0.25477200699999997,0.25912800399999997,0.24314400600000002,Positive Impact
WING7048-USD,21-07-2023,00:00:00,12:00 AM,895719.0,4.687118053,-0.055668830999999995,-0.055668830999999995,0.0,0.006724834,0.062393665,0.062393665,0.063788891,4.631449223,4.631449223,4.693842888,4.630053997,Negative Impact
FIL-USD,24-05-2019,00:00:00,12:00 AM,9780136.0,5.831124783,-0.057481766,-0.057481766,0.0,0.049258232,0.106739998,0.106739998,0.24962520600000002,5.773643017,5.773643017,5.880383015,5.6307578089999994,Negative Impact
CEUR-USD,30-10-2023,00:00:00,12:00 AM,38863.0,1.0672099590000002,-0.005950928,-0.005950928,0.0,0.011242031999999999,0.01719296,0.01719296,0.024646044,1.0612590309999999,1.0612590309999999,1.0784519909999999,1.053805947,Negative Impact
WING7048-USD,03-11-2021,00:00:00,12:00 AM,11721331.0,20.39657593,1.208965302,1.208965302,0.0,2.499954224,1.290988922,1.290988922,3.0995845789999996,21.60554123,21.60554123,22.89653015,19.79694557,Positive Impact
STTON-USD,01-02-2025,00:00:00,12:00 AM,12347.0,5.1108641619999995,-0.205276966,-0.205276966,0.0,0.072998047,0.278275013,0.278275013,0.341697216,4.905587196,4.905587196,5.183862209,4.842164993,Negative Impact
BIGTIME-USD,10-10-2024,00:00:00,12:00 AM,22959304.0,0.10439799699999999,0.005219005,0.005219005,0.0,0.005432001999999999,0.000212997,0.000212997,0.007969998,0.10961700199999999,0.10961700199999999,0.10983,0.10186000199999999,Positive Impact
GEL-USD,12-01-2024,00:00:00,12:00 AM,315397.0,0.680723011,-0.062941015,-0.062941015,0.0,0.004878998,0.067820013,0.067820013,0.069795012,0.617781997,0.617781997,0.685602009,0.6158069970000001,Negative Impact
SYS-USD,31-03-2019,00:00:00,12:00 AM,1283325.0,0.064623997,-0.0013689989999999999,-0.0013689989999999999,0.0,0.00020600099999999998,0.0015750010000000001,0.0015750010000000001,0.004491996,0.06325499700000001,0.06325499700000001,0.064829998,0.060338002,Negative Impact
INJ-USD,22-06-2022,00:00:00,12:00 AM,10955586.0,1.344262004,-0.041319966,-0.041319966,0.0,0.068925977,0.11024594300000001,0.11024594300000001,0.110520959,1.302942038,1.302942038,1.4131879809999999,1.302667022,Negative Impact
EURS-USD,13-10-2019,00:00:00,12:00 AM,674043.0,1.094719052,0.004063964000000001,0.004063964000000001,0.0,0.018404007,0.014340043,0.014340043,0.019637108,1.0987830159999998,1.0987830159999998,1.113123059,1.093485951,Positive Impact
ADM-USD,28-05-2021,00:00:00,12:00 AM,419.0,0.013326,-0.000959001,-0.000959001,0.0,0.0008349999999999999,0.001794,0.001794,0.001953,0.012367,0.012367,0.014161000000000002,0.012208,Negative Impact
LEASH-USD,24-11-2022,00:00:00,12:00 AM,247970.0,280.9441833,1.254150391,1.254150391,0.0,6.377563477000001,5.123413086,5.123413086,7.860931396000001,282.1983337,282.1983337,287.3217468,279.46081539999994,Positive Impact
KAR-USD,20-07-2024,00:00:00,12:00 AM,59661.0,0.071168996,0.002344005,0.002344005,0.0,0.002435006,9.1e-05,9.1e-05,0.002840005,0.073513001,0.073513001,0.073604003,0.070763998,Positive Impact
HAPI-USD,04-05-2021,00:00:00,12:00 AM,1618360.0,134.2811584,-8.687088013,-8.687088013,0.0,6.219116211,14.90620422,14.90620422,31.86327362,125.59407040000002,125.59407040000002,140.5002747,108.637001,Negative Impact
SERO-USD,20-05-2020,00:00:00,12:00 AM,57326473.0,0.083442003,0.000491001,0.000491001,0.0,0.0021689979999999997,0.001677997,0.001677997,0.004376002,0.083933003,0.083933003,0.08561100099999999,0.081234999,Positive Impact
BLAST28480-USD,19-11-2024,00:00:00,12:00 AM,22104718.0,0.009405,-5.5e-05,-5.5e-05,0.0,0.00018899999999999999,0.000244,0.000244,0.00046699999999999997,0.00935,0.00935,0.009594,0.009127,Negative Impact
PCI-USD,07-08-2024,00:00:00,12:00 AM,1991312.0,0.11530800199999999,-0.0063870030000000005,-0.0063870030000000005,0.0,0.004778996,0.011165999,0.011165999,0.011712,0.108920999,0.108920999,0.12008699800000001,0.10837499800000001,Negative Impact
ANKR-USD,11-05-2022,00:00:00,12:00 AM,60842075.0,0.046225999000000004,-0.013008997,-0.013008997,0.0,0.000997003,0.014006000000000001,0.014006000000000001,0.015768003,0.033217002,0.033217002,0.047223002,0.031454999,Negative Impact
CLY-USD,08-01-2024,00:00:00,12:00 AM,114939.0,0.21003800600000003,0.013099000000000001,0.013099000000000001,0.0,0.013332993000000001,0.000233993,0.000233993,0.024084002,0.22313700600000003,0.22313700600000003,0.223370999,0.199286997,Positive Impact
TSUKA-USD,27-07-2022,00:00:00,12:00 AM,1794876.0,0.027403999,-0.001612999,-0.001612999,0.0,0.004264999,0.005877998000000001,0.005877998000000001,0.007682998000000001,0.025791001,0.025791001,0.031668998,0.023986001,Negative Impact
WCFG-USD,04-05-2024,00:00:00,12:00 AM,111359.0,0.703873992,-0.014304996,-0.014304996,0.0,0.004812002,0.019116998,0.019116998,0.019185007,0.689568996,0.689568996,0.7086859940000001,0.6895009879999999,Negative Impact
DHT-USD,21-05-2021,00:00:00,12:00 AM,5440788.0,1.924572945,0.002977014,0.002977014,0.0,0.40868806799999996,0.405711055,0.405711055,0.49548506700000006,1.9275499580000002,1.9275499580000002,2.333261013,1.837775946,Positive Impact
KDA-USD,03-11-2023,00:00:00,12:00 AM,3973499.0,0.555899978,-0.021761000000000003,-0.021761000000000003,0.0,0.000465035,0.022226036,0.022226036,0.03313303,0.534138978,0.534138978,0.556365013,0.523231983,Negative Impact
TOP-USD,12-07-2021,00:00:00,12:00 AM,227180.0,0.001757,2e-05,2e-05,0.0,9.9e-05,7.900000000000001e-05,7.900000000000001e-05,0.00010400000000000001,0.001777,0.001777,0.0018559999999999998,0.0017519999999999999,Negative Impact
RLC-USD,15-02-2018,00:00:00,12:00 AM,3404560.0,1.421239972,-0.039960027,-0.039960027,0.0,0.084730029,0.124690056,0.124690056,0.20638001,1.381279945,1.381279945,1.505970001,1.299589992,Negative Impact
TAVA-USD,15-02-2025,00:00:00,12:00 AM,1452543.0,0.018043,-6.6e-05,-6.6e-05,0.0,0.0008529999999999999,0.000919001,0.000919001,0.0013380010000000001,0.017976999,0.017976999,0.018896,0.017557998999999998,Negative Impact
SURE-USD,13-11-2022,00:00:00,12:00 AM,1174960.0,0.0020859999999999997,0.000157,0.000157,0.0,0.000745,0.000588,0.000588,0.00078,0.0022429999999999998,0.0022429999999999998,0.0028309999999999997,0.0020510000000000003,Positive Impact
MKR-USD,22-12-2022,00:00:00,12:00 AM,13849572.0,551.2736816,0.19720459,0.19720459,0.0,3.9046630860000002,3.707458496,3.707458496,16.56225586,551.4708862000001,551.4708862000001,555.1783447,538.6160888999999,Positive Impact
PEIPEI31632-USD,08-11-2024,00:00:00,12:00 AM,2578138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Impact
FLM-USD,23-01-2022,00:00:00,12:00 AM,13438282.0,0.225587994,0.010119006,0.010119006,0.0,0.014368013,0.004249007,0.004249007,0.017234012,0.23570700000000003,0.23570700000000003,0.23995600600000003,0.22272199399999998,Positive Impact
SFI-USD,09-07-2021,00:00:00,12:00 AM,299932.0,317.9177856,5.5266113279999995,5.5266113279999995,0.0,7.32409668,1.7974853519999998,1.7974853519999998,24.30075073,323.44439700000004,323.44439700000004,325.24188230000004,300.9411316,Positive Impact
HEGIC-USD,09-05-2024,00:00:00,12:00 AM,125569.0,0.019207999,0.000429001,0.000429001,0.0,0.000508001,7.900000000000001e-05,7.900000000000001e-05,0.000562001,0.019637,0.019637,0.019716,0.019153998999999998,Positive Impact
BTG-USD,23-11-2018,00:00:00,12:00 AM,3672810.0,19.52449989,0.016799927,0.016799927,0.0,0.160900116,0.14410018900000002,0.14410018900000002,1.091299057,19.54129982,19.54129982,19.68540001,18.59410095,Positive Impact
VETH-USD,27-07-2023,00:00:00,12:00 AM,211093892.0,375.3280494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.659451,375.627867,400.83359989999997,365.791182,No Impact
KEY-USD,10-09-2020,00:00:00,12:00 AM,1535394.0,0.003017,-2.4e-05,-2.4e-05,0.0,0.000233,0.00025699999999999996,0.00025699999999999996,0.00031099999999999997,0.002993,0.002993,0.00325,0.002939,Negative Impact
OAS-USD,13-05-2023,00:00:00,12:00 AM,2314360.0,0.076693997,0.001208,0.001208,0.0,0.011854,0.010646001,0.010646001,0.011854,0.077901997,0.077901997,0.08854799699999999,0.076693997,Positive Impact
AURA21532-USD,23-06-2023,00:00:00,12:00 AM,193074.0,1.684782982,-0.027554035,-0.027554035,0.0,0.055585027,0.083139062,0.083139062,0.089604974,1.657228947,1.657228947,1.740368009,1.650763035,Negative Impact
BUSD-USD,19-05-2021,00:00:00,12:00 AM,17767872416.0,0.9999819990000001,-0.00014299200000000002,-0.00014299200000000002,0.0,0.000828981,0.000971973,0.000971973,0.0027999879999999998,0.9998390079999999,0.9998390079999999,1.0008109809999999,0.998010993,Negative Impact
UNP-USD,23-04-2024,00:00:00,12:00 AM,13705.0,0.035050001000000004,-0.004685000999999999,-0.004685000999999999,0.0,0.001497,0.006182002,0.006182002,0.006541000999999999,0.030364999999999996,0.030364999999999996,0.036547001,0.030006001,Negative Impact
CKB-USD,05-10-2022,00:00:00,12:00 AM,1037235.0,0.0038469999999999997,-7.3e-05,-7.3e-05,0.0,1e-06,7.4e-05,7.4e-05,0.000132,0.003774,0.003774,0.003848,0.0037159999999999997,Negative Impact
EVER-USD,10-03-2024,00:00:00,12:00 AM,133181.0,0.050618999000000005,-0.000910997,-0.000910997,0.0,0.000922002,0.0018329989999999999,0.0018329989999999999,0.001889002,0.049708000999999995,0.049708000999999995,0.051541000999999996,0.049651999,Negative Impact
WWDOGE-USD,28-09-2023,00:00:00,12:00 AM,82978.0,0.09653200199999999,-0.067691002,-0.067691002,0.0,0.114281997,0.181972999,0.181972999,0.18203299899999997,0.028841000000000002,0.028841000000000002,0.21081399899999997,0.028781001,Negative Impact
USDX6651-USD,19-05-2024,00:00:00,12:00 AM,295002.0,0.826502979,-0.000756979,-0.000756979,0.0,0.00210005,0.002857029,0.002857029,0.009679019,0.8257459999999999,0.8257459999999999,0.828603029,0.81892401,Negative Impact
TRADE10465-USD,21-07-2023,00:00:00,12:00 AM,162829.0,0.118869998,-0.0033669990000000003,-0.0033669990000000003,0.0,0.000788003,0.004155003,0.004155003,0.004541002,0.11550299800000001,0.11550299800000001,0.119658001,0.115116999,Negative Impact
PBX-USD,11-02-2024,00:00:00,12:00 AM,252696.0,0.001134,-4.5e-05,-4.5e-05,0.0,1.4999999999999999e-05,5.9999999999999995e-05,5.9999999999999995e-05,8.1e-05,0.0010890000000000001,0.0010890000000000001,0.001149,0.001068,Negative Impact
FACT27103-USD,22-03-2025,15:09:00,3:09 PM,39445.0,7.621266842000001,-0.11106014300000001,-0.11106014300000001,0.0,0.37150716799999994,0.48256731,0.48256731,0.702972412,7.510206698999999,7.510206698999999,7.99277401,7.2898015979999995,Negative Impact
DORA27966-USD,13-12-2023,00:00:00,12:00 AM,393717.0,0.08496999699999999,0.011344001000000001,0.011344001000000001,0.0,0.012226,0.0008820000000000001,0.0008820000000000001,0.014770001000000001,0.09631399800000001,0.09631399800000001,0.097195998,0.082425997,Positive Impact
RLB-USD,08-07-2024,00:00:00,12:00 AM,1598793.0,0.079873003,-0.0050910040000000005,-0.0050910040000000005,0.0,9.98e-07,0.005092002,0.005092002,0.008229002,0.074781999,0.074781999,0.079874001,0.071644999,Negative Impact
TRA-USD,27-06-2021,00:00:00,12:00 AM,935468.0,2.427233934,0.015949011000000003,0.015949011000000003,0.0,0.031069994,0.015120983000000001,0.015120983000000001,0.084771872,2.443182945,2.443182945,2.4583039280000003,2.373532057,Positive Impact
DEGO-USD,17-08-2023,00:00:00,12:00 AM,1487194.0,1.3888939619999998,-0.06983292099999999,-0.06983292099999999,0.0,0.039323092000000004,0.10915601300000001,0.10915601300000001,0.142445087,1.3190610409999999,1.3190610409999999,1.428217053,1.285771966,Negative Impact
EFI-USD,12-10-2022,00:00:00,12:00 AM,1869967.0,0.099551998,0.0008089989999999999,0.0008089989999999999,0.0,0.004988,0.004179001,0.004179001,0.005316995,0.100360997,0.100360997,0.10453999800000001,0.099223003,Positive Impact
SPC-USD,07-02-2021,00:00:00,12:00 AM,64928.0,0.033622999,0.003308002,0.003308002,0.0,0.010039002,0.006731,0.006731,0.011151001,0.036931001,0.036931001,0.043662,0.032511,Positive Impact
ALU-USD,05-08-2023,00:00:00,12:00 AM,405145.0,0.040052999,-0.000554997,-0.000554997,0.0,0.00044600300000000005,0.001001,0.001001,0.001066003,0.039498001,0.039498001,0.040499002,0.039432998999999996,Negative Impact
VR-USD,02-07-2024,00:00:00,12:00 AM,2068910.0,0.008519,2.7000000000000002e-05,2.7000000000000002e-05,0.0,0.000612999,0.000585999,0.000585999,0.000883,0.008546,0.008546,0.009132,0.008249,Negative Impact
ELA-USD,17-11-2021,00:00:00,12:00 AM,1227693.0,4.978302956,-0.21492672,-0.21492672,0.0,0.035727978,0.250654697,0.250654697,0.36277580299999995,4.763376236,4.763376236,5.014030933,4.651255131,Negative Impact
SON15315-USD,06-08-2024,00:00:00,12:00 AM,120241.0,0.00022999999999999998,1.1e-05,1.1e-05,0.0,2e-05,9e-06,9e-06,2.2e-05,0.000241,0.000241,0.00025,0.00022799999999999999,Negative Impact
3ULL26863-USD,09-07-2023,00:00:00,12:00 AM,131834.0,0.0005,0.000133,0.000133,0.0,0.000136,3e-06,3e-06,0.00013700000000000002,0.000633,0.000633,0.0006360000000000001,0.000499,Positive Impact
BCD-USD,28-08-2018,00:00:00,12:00 AM,1844120.0,1.228539944,0.05553007099999999,0.05553007099999999,0.0,0.065400004,0.009869933000000001,0.009869933000000001,0.065579891,1.284070015,1.284070015,1.293939948,1.228360057,Positive Impact
NHT-USD,05-07-2022,00:00:00,12:00 AM,132783.0,0.000404,3e-06,3e-06,0.0,1.1e-05,8e-06,8e-06,2.8999999999999997e-05,0.000407,0.000407,0.00041500000000000006,0.000386,Negative Impact
WAVES-USD,27-12-2021,00:00:00,12:00 AM,135895964.0,16.1898365,0.280281067,0.280281067,0.0,0.8047065729999999,0.524425507,0.524425507,1.054645538,16.47011757,16.47011757,16.99454308,15.93989754,Positive Impact
VISTA32943-USD,08-02-2025,00:00:00,12:00 AM,2654508.0,14.84145641,0.04752636,0.04752636,0.0,0.9818096159999999,0.934283257,0.934283257,1.211735725,14.88898277,14.88898277,15.82326603,14.611530300000002,Positive Impact
WUF-USD,16-08-2024,00:00:00,12:00 AM,382620.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1e-06,1e-06,No Impact
CBETH-USD,13-06-2024,00:00:00,12:00 AM,1600810.0,3822.275635,-98.92602539,-98.92602539,0.0,14.51049805,113.43652340000001,113.43652340000001,129.9951172,3723.3496090000003,3723.3496090000003,3836.7861329999996,3706.7910159999997,Negative Impact
VERTAI-USD,14-02-2025,00:00:00,12:00 AM,283511.0,0.308607996,0.029045016,0.029045016,0.0,0.077556014,0.048510998,0.048510998,0.084423006,0.337653011,0.337653011,0.38616401,0.301741004,Positive Impact
PAID-USD,10-04-2024,00:00:00,12:00 AM,705722.0,0.19490300100000002,0.006351992,0.006351992,0.0,0.022544995,0.016193001999999998,0.016193001999999998,0.031461,0.201254994,0.201254994,0.217447996,0.18598699600000002,Positive Impact
CTSI-USD,08-12-2023,00:00:00,12:00 AM,9251378.0,0.165705994,0.005620003,0.005620003,0.0,0.005883008,0.000263005,0.000263005,0.0071749990000000005,0.17132599699999998,0.17132599699999998,0.171589002,0.164414003,Positive Impact
BITCI-USD,08-08-2022,00:00:00,12:00 AM,473681.0,0.0042369999999999994,2.1e-05,2.1e-05,0.0,0.000166,0.000145,0.000145,0.000169,0.004258,0.004258,0.004403,0.004234,Negative Impact
ALNY,07-01-2015,14:30:00,2:30 PM,601400.0,94.84999847,0.010002136,0.010002136,0.0,0.970001221,0.9599990840000001,0.9599990840000001,1.9400024409999999,94.86000061,94.86000061,95.81999969,93.87999725,Positive Impact
OAS-USD,12-06-2024,00:00:00,12:00 AM,1022268.0,0.059425998,9.8e-05,9.8e-05,0.0,0.001807,0.0017089989999999999,0.0017089989999999999,0.002728999,0.059524,0.059524,0.061232999,0.058503999999999994,Negative Impact
BEPRO-USD,23-01-2024,00:00:00,12:00 AM,384774.0,0.0007019999999999999,-3.8e-05,-3.8e-05,0.0,8e-06,4.6e-05,4.6e-05,5.6000000000000006e-05,0.000664,0.000664,0.0007099999999999999,0.000654,Negative Impact
ANDY35085-USD,21-03-2025,00:00:00,12:00 AM,909932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Impact
XNC-USD,28-09-2021,00:00:00,12:00 AM,53526.0,1.4185179469999998,-0.02223289,-0.02223289,0.0,0.008107066,0.030339956,0.030339956,0.031072974,1.3962850569999998,1.3962850569999998,1.4266250130000002,1.395552039,Negative Impact
BNX23635-USD,06-10-2023,00:00:00,12:00 AM,9657026.0,0.20257000600000002,0.03139399,0.03139399,0.0,0.031401992000000004,8e-06,8e-06,0.031401992000000004,0.233963996,0.233963996,0.23397199800000001,0.20257000600000002,Positive Impact
AVAX-USD,27-12-2022,00:00:00,12:00 AM,130725347.0,11.72073078,-0.074335098,-0.074335098,0.0,0.059477805999999994,0.133812904,0.133812904,0.19888687100000002,11.64639568,11.64639568,11.78020859,11.58132172,Negative Impact
CEL-USD,16-11-2023,00:00:00,12:00 AM,1806185.0,0.245858997,-0.005824,-0.005824,0.0,0.008774996,0.014598995,0.014598995,0.016343996,0.240034997,0.240034997,0.254633993,0.238289997,Negative Impact
XELS-USD,01-07-2024,00:00:00,12:00 AM,84150.0,0.131108001,-0.000642002,-0.000642002,0.0,0.007881001,0.008523002,0.008523002,0.009418994,0.130465999,0.130465999,0.138989002,0.129570007,Negative Impact
BCA-USD,17-08-2020,00:00:00,12:00 AM,426.0,0.129766002,-0.010596,-0.010596,0.0,0.007166997,0.017762996,0.017762996,0.030286998,0.11917000300000001,0.11917000300000001,0.136932999,0.10664600099999999,Negative Impact
SOV-USD,28-10-2024,00:00:00,12:00 AM,33127.0,0.350923985,0.013367027,0.013367027,0.0,0.016695023,0.0033279959999999997,0.0033279959999999997,0.018025011,0.364291012,0.364291012,0.36761900799999997,0.34959399700000005,Positive Impact
BCD-USD,15-10-2024,00:00:00,12:00 AM,6266.0,0.063522004,-0.001564004,-0.001564004,0.0,0.000705995,0.002269998,0.002269998,0.0036219990000000003,0.061958000000000006,0.061958000000000006,0.064227998,0.060605999,Negative Impact
GFI13967-USD,15-05-2023,00:00:00,12:00 AM,103968.0,0.423444986,0.016385019,0.016385019,0.0,0.026362002000000002,0.009976983,0.009976983,0.028824002,0.439830005,0.439830005,0.44980698799999996,0.42098298700000003,Positive Impact
HEGIC-USD,18-03-2023,00:00:00,12:00 AM,383832.0,0.020843999,0.000414001,0.000414001,0.0,0.002862001,0.002448,0.002448,0.002862001,0.021258000000000003,0.021258000000000003,0.023706,0.020843999,Positive Impact
MINA-USD,26-06-2024,00:00:00,12:00 AM,16742258.0,0.5494059920000001,-0.027234018,-0.027234018,0.0,0.005666018,0.032900035,0.032900035,0.03522402,0.522171974,0.522171974,0.55507201,0.519847989,Negative Impact
MONA-USD,09-01-2019,00:00:00,12:00 AM,1094053.0,0.6295269729999999,0.022057056000000002,0.022057056000000002,0.0,0.041097045,0.019039989,0.019039989,0.044461012,0.651584029,0.651584029,0.6706240179999999,0.626163006,Positive Impact
